episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
127,3,-0.10173804909598945,-166.97961098336148,19354.94970703125,19321.336588541668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
128,9,-0.09272949151667527,-55.58207028974061,17410.376892089844,26493.491861979168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
129,10,149.9816304967992,-200.20931340916744,10510.804724121093,20774.21484375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
130,3,-166.79706403419883,0.13039736753216136,11404.991190592447,13559.811848958334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
131,8,-62.583601248986305,-0.2783404097287787,18879.10182952881,19742.401611328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
132,16,-0.10467654201487199,-31.24006036814245,16970.178131103516,13087.740905761719,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
133,7,-0.15221640282675925,-71.4258624465686,7711.36247907366,19446.369768415178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
134,8,-62.576828538522705,0.07682853852270333,14512.734031677246,18561.851318359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
135,8,-62.54625625023618,0.046256250236178235,15159.16812133789,19006.415496826172,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
136,5,-100.10395222143856,0.10395222143855751,18256.61359863281,19638.3427734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
137,2,-250.1459612955969,0.14596129559689142,25795.3125,9932.563720703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
138,14,107.11296021688092,-142.90251261747508,16856.907579694474,19632.98416573661,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
139,6,-0.09753292284860311,-83.47219017647922,14931.768147786459,16758.759195963543,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
140,3,-166.76355399931438,0.09688733264772124,25242.739583333332,25750.567708333332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
141,11,-0.08125375973469669,-45.47743251423148,19189.354425603695,23233.285733309658,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
142,5,-100.1629694734178,0.16296947341780696,8367.664477539063,18871.6392578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
143,8,-62.5912809566699,0.09128095666989837,17005.16893005371,21562.388061523438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
144,5,-100.09158840862548,0.09158840862548938,15936.58837890625,22495.1546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
145,9,-55.67069941816187,0.11514386260631053,18455.684414333766,22048.056830512152,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
146,6,-83.41011586143316,0.07678252809981874,15218.241048177084,14360.636271158854,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
147,11,-45.57083893896674,0.11629348442128627,20169.539106889206,17749.708407315342,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
148,2,-250.07753903223343,0.07753903223343231,8248.54248046875,13611.3984375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
149,5,-100.07338320360188,0.07338320360188066,21900.3177734375,24886.4607421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
150,4,-0.13697623870440523,-125.2986434649643,25505.6044921875,18780.395080566406,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
151,2,-250.10529920849604,0.1052992084960249,10543.44482421875,11356.567993164062,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
152,9,-0.04633222641007653,-55.663211519874515,19092.0161336263,19167.660807291668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
153,3,-0.1856755159186759,-167.053078992642,12683.7607421875,26922.154947916668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
154,2,-250.05834942603494,0.0583494260349396,23598.9453125,19298.169921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
155,2,-250.07928652479475,-0.47514009669961954,17548.420135498047,16160.5361328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
156,5,-100.09273270931267,0.09273270931266682,13009.387280273437,19450.214453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
157,4,-0.16863925402439275,-125.33020647708841,16505.28515625,23063.933349609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
158,9,-0.11052890547872857,-55.65537142942465,16337.776041666666,21772.14181857639,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
159,16,-31.294886371643393,-31.318306240538625,21408.759021759033,23901.629028320312,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
160,1,-500.08732592770934,0.08732592770937013,23868.36328125,25880.14453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
161,4,-0.1546213205695123,-125.39837661682762,17996.262939453125,19240.02978515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
162,4,-125.08266692400984,0.0826669240098495,12968.09326171875,15848.427734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
163,5,-100.17273640845788,0.1727364084578742,16388.02834472656,22734.998046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
164,3,-166.76260839615276,0.09594172948609973,17320.514973958332,9730.706217447916,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
165,5,-0.06649879557652673,-100.37385617843341,18162.087109375,17350.6759765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
166,5,-0.11687797988233586,-100.11957330167921,7269.83046875,9252.3734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
167,11,-0.06259721137812363,-45.52467713670168,20530.2739202326,20582.463467684658,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
168,13,-38.54171578102891,0.072178775065574,17336.349322979266,17497.53703425481,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
169,14,-35.78938948888668,0.075103774600962,20463.705147879464,21835.97021484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
170,4,-125.09446774564928,0.094467745649278,14838.401489257812,13496.928527832031,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
171,4,-125.22330707265978,0.22330707265977492,13774.572387695312,21359.87939453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
172,13,-0.1036765425552258,-38.446851403207305,16698.490600585938,17519.42326472356,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
173,5,-0.186442225761811,-100.74147298333716,12045.56796875,20538.2740234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
174,7,-71.53701357571761,0.10844214714616936,18091.80526297433,20720.62381417411,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
175,5,-100.0352152463115,0.03521524631149715,22310.90546875,17000.8943359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
176,6,-0.05101357166053896,-83.54838706271295,11238.182607014975,15573.6396484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
177,2,-0.06405443467413797,-250.87752248828937,24928.6015625,15488.219970703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
178,14,-0.12136703752794022,-35.74425201926781,13358.48964364188,16204.53452845982,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
179,3,-0.11644402587502395,-167.2186248373481,23393.958658854168,27208.2109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
180,7,-71.59224979533663,0.16367836676520492,19864.68429129464,17491.67204938616,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
181,1,-0.19276186054570887,-500.85210661153985,14711.927734375,7780.130859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
182,6,-0.15132876795045888,-83.44183983541781,16337.422526041666,17176.307779947918,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
183,12,-41.76325475294897,-41.65860289592618,16044.638074239096,17527.222981770832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
184,2,-0.08132789735595276,-250.82398864339962,11430.4833984375,22448.61328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
185,7,-71.53527635772977,-71.46575660240364,14302.142543247768,13460.24658203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
186,6,-83.39832836761302,0.06499503427968623,18335.758626302082,20642.32666015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
187,5,-0.10094796264531958,-100.33863871164245,27661.028125,25109.503515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
188,16,-0.05367504516409838,-31.1963249548359,19146.783630371094,19839.84552001953,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
189,5,-100.06110726935071,-0.5831448635863502,13132.226879882812,19321.186328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
190,14,-0.08777073812492363,-35.7529851526365,22159.420549665178,19730.606061662947,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
191,11,-45.64443856652232,-45.629551507875526,22733.910766601562,20371.258700284092,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
192,11,-0.10157542589311812,-45.526516265556864,22255.0185546875,22647.146129261364,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
193,3,-166.83371362234593,0.16704695567925865,20645.719401041668,10392.142903645834,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
194,12,-41.784015487706604,0.11734882103993784,18435.010965983074,20765.069986979168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
195,12,-41.818158942696336,0.15149227602967102,18366.782826741535,20355.266560872395,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
196,5,-0.16810818211722675,-100.36069803204639,18512.1630859375,19036.267578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
197,1,-500.24992401602844,0.1871892461026864,34261.5546875,24564.78515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
198,8,-62.56391209084909,0.06391209084908811,17522.452575683594,19640.665771484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
199,11,-45.48908006158476,-45.555132392089305,19723.207652698864,16664.450927734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
200,10,-0.07381225062624272,-50.140036655204156,19207.81513671875,15842.209912109374,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
201,6,-83.41791795627454,0.084584622941209,23142.713460286457,24618.124674479168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
202,7,-0.09480315101425622,-71.73397491155814,24396.637276785714,21461.466238839286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
203,4,-125.16698726249888,0.16698726249887813,14214.946533203125,19678.8583984375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
204,10,-50.155393522820525,0.15539352282052424,11513.142935180664,17585.953173828126,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
205,17,-29.53918105836468,0.05974547890443218,12968.118711583755,19149.227998621325,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
206,10,-50.0637124884725,0.06371248847250013,20204.42476196289,19888.76953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
207,5,-0.14424791055299147,-100.4639147748273,15556.6490234375,17932.5283203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
208,11,-0.12914345303952235,-45.510618137157536,19531.901766690342,17880.907626065342,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
209,18,-27.860255151394902,0.08247737361712595,19574.663330078125,14283.192979600695,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
210,1,-500.2277287431086,-0.5936607643981724,7899.7978515625,7619.78515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
211,18,-27.822418091067433,-27.826524827753374,23402.722059461805,16694.88951280382,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
212,6,-83.46537970546748,0.13204637213414672,22770.11053466797,16200.880045572916,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
213,6,-0.08080842846736683,-83.54189067266817,17803.097737630207,20975.624104817707,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
214,4,-125.03949586266441,0.03949586266441626,16107.056869506836,28026.8740234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
215,19,-26.437934120236857,0.12214464655264345,13892.73873098273,18525.84675678454,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
216,6,-83.40786454029217,0.07453120695883052,18445.093912760418,17788.654703776043,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
217,16,-31.37410953986691,0.12410953986691166,16957.110328674316,18293.45489501953,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
218,8,-62.54913866375846,-0.05495914656530165,15805.94873046875,17141.878540039062,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
219,6,-83.39650056827159,0.06316723493825804,12869.506591796875,13267.775024414062,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
220,11,-0.10132439341455508,-45.469548378060146,18263.505415482956,16765.635520241478,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
221,10,-0.09756365142635344,-50.01004572481895,13879.311334228516,19773.53955078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
222,12,-0.13778889134848085,-42.32535495363471,19664.000025431316,18055.257893880207,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
223,7,-0.10020697244700091,-71.70184841047742,12805.011160714286,20595.632393973214,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
224,14,-0.046730601503239044,-35.78004282996186,16543.54024832589,19571.75069754464,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
225,49,-0.09510309491295714,-10.151716933107824,17197.11615862165,18454.325065768495,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
226,1,-0.1270646388640555,-500.89159414989285,6849.69482421875,14876.84375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
227,32,-15.72200755813119,0.09700755813119145,17378.28532409668,20925.864624023438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
228,29,-17.33442609506419,0.036821941171606434,14971.08886508284,17059.624579067888,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
229,9,-55.628993141830435,-0.03525036278198951,16157.4384765625,15481.121799045139,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
230,28,-17.951288768681803,-0.025379782269656728,16062.673902239118,17578.931012834822,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
231,9,-0.17167940609423685,-55.66330363156943,15066.917860243055,14584.145073784723,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
232,20,-25.056047025024714,0.028110597791184282,12466.260797119141,17714.04167480469,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
233,10,-0.0869120643690668,-50.06610938987567,18321.390966796876,18214.18798828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
234,5,-100.09664134915025,0.0966413491502536,7193.645068359375,16207.3607421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
235,8,-0.04737185324098757,-62.58176267653484,14861.647148132324,21904.816650390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
236,2,-0.16656440029300806,-250.72562448150694,7151.992919921875,10405.046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
237,10,-0.10480492400254575,-49.99717315112269,25384.86201171875,20685.6322265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
238,13,38.4071783906119,-76.9555983422662,19520.24888258714,20448.22892878606,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
239,16,93.6998909869334,-125.05332067820162,14700.020294189453,22601.91485595703,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
240,8,-0.15589263294373334,-62.52474337423298,18175.753540039062,22519.664428710938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
241,10,49.91863759040181,-100.04394057232567,15667.120678710937,22097.85439453125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
242,9,-0.11418706608741516,-55.59413657473476,14613.03069390191,15760.031467013889,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
243,3,-0.0789297896248009,-167.32662490486925,13504.970703125,28059.216796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
244,16,-0.07321219328435184,-31.25880434776963,13301.487060546875,16632.79949951172,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
245,20,-0.08591339129253786,-25.034327103334277,18633.31298828125,21762.257958984374,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
246,17,58.752788888911574,-88.2588080016811,16234.142305261948,21170.605526194853,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
247,3,-0.15778622874488782,-167.14534435506874,6952.7254638671875,13529.673177083334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
248,1,-0.19743321452469267,-500.82299373433784,22682.125,12367.470703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
249,17,-0.08712423826447345,-29.414617460506307,13888.560539694394,21476.432157628675,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
250,3,-0.13026728406262178,-166.99461157973866,13651.302734375,15008.214518229166,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
251,11,-0.12186764606427312,-45.427876132849434,14898.782676003197,18440.388760653408,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
252,5,-0.14606745605378227,-100.16068283912192,15661.905908203125,20567.4041015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
253,12,-0.09524393137620024,-41.65829994188931,16116.662302652994,18060.644205729168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
254,3,-0.08147754363778709,-167.30885622891128,13852.646809895834,22249.636067708332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
255,14,-0.07314066802132753,-35.729814480237664,17060.81334577288,17040.61551339286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
256,13,-0.0727006975499456,-38.38883776398852,16132.588050255408,20635.321063701922,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
257,6,-0.10054099901115537,-83.55895058131374,10882.34218343099,14744.726888020834,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
258,3,-0.13127141091814795,-167.32868061656305,12875.029622395834,27749.145182291668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
259,2,-0.17286365085225863,-250.49585676106548,12863.40869140625,13121.4072265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
